0.000	2.456770
0.592	2.456770
0.705	2.494269
1.204	2.494269
1.302	2.459024
1.757	2.459024
1.800	2.491896
2.299	2.491896
2.408	2.519119
3.715	2.519119
3.801	3.678797
5.543	3.678797
5.602	2.604862
8.383	2.604862
8.500	2.237905
12.291	2.237905
12.400	2.709557
14.918	2.709557
14.994	3.275584
17.226	3.275584
17.293	3.124918
19.699	3.124918
19.796	3.216224
22.078	3.216224
22.199	3.267228
27.609	3.267228
27.696	3.126590
33.518	3.126590
33.597	3.336077
38.406	3.336077
38.498	3.696043
43.157	3.696043
43.192	4.016998
47.752	4.016998
47.793	4.078242
51.833	4.078242
51.895	4.343718
55.985	4.343718
56.092	5.715082
59.111	5.715082
59.381	7.340614
61.604	7.340614
61.692	7.133041
64.133	7.133041
64.192	7.218541
66.654	7.218541
66.691	6.967448
69.038	6.967448
69.090	5.902267
72.054	5.902267
72.092	5.452201
75.181	5.452201
75.291	3.877140
80.234	3.877140
80.299	3.177519
85.264	3.177519
85.393	4.615382
89.093	4.615382
89.384	4.526306
93.209	4.526306
93.294	5.064573
96.632	5.064573
96.692	5.731426
99.690	5.731426
99.792	6.847106
102.352	6.847106
102.390	7.014604
104.998	7.014604
105.091	6.988000
107.733	6.988000
107.792	4.623068
111.502	4.623068
111.598	3.365085
116.162	3.365085
116.300	2.118601
124.409	2.118601
124.691	4.547405
128.445	4.547405
128.496	4.043561
132.742	4.043561
132.798	3.753433
137.292	3.753433
137.393	4.597887
141.194	4.597887
141.296	4.052381
145.485	4.052381
145.597	3.790097
150.281	3.790097
150.401	3.405369
155.393	3.405369
155.501	2.653484
162.274	2.653484
162.404	2.043120
170.083	2.043120
170.391	2.293481
177.908	2.293481
178.008	2.330204
182.930	2.330204
