0.000	1.096839
1.326	1.096839
1.404	1.108317
2.527	1.108317
2.603	1.105589
3.615	1.105589
3.703	1.108250
4.825	1.108250
4.902	1.098770
6.092	1.098770
6.207	1.091440
8.542	1.091440
8.608	1.077994
15.328	1.077994
15.404	1.111622
23.036	1.111622
23.095	1.184070
25.627	1.184070
25.697	1.209609
26.617	1.209609
26.698	1.224520
32.838	1.224520
32.894	1.120010
39.447	1.120010
39.596	1.145269
46.210	1.145269
46.300	1.169437
47.530	1.169437
47.592	1.273191
48.472	1.273191
48.593	1.411357
49.377	1.411357
49.490	1.419125
50.299	1.419125
50.385	1.394254
52.525	1.394254
52.593	1.369678
54.962	1.369678
55.088	1.307740
60.739	1.307740
60.798	1.180151
66.842	1.180151
66.891	1.059749
74.102	1.059749
74.202	1.360782
79.893	1.360782
79.993	1.422001
84.911	1.422001
84.992	1.423664
90.038	1.423664
90.087	1.177686
96.241	1.177686
96.398	1.126886
104.041	1.126886
104.201	1.148889
104.975	1.148889
105.093	1.140984
106.170	1.140984
106.299	1.141985
107.343	1.141985
107.504	1.136614
108.612	1.136614
108.698	1.125290
111.544	1.125290
111.701	1.137076
114.303	1.137076
114.408	1.135812
119.128	1.135812
119.197	1.244270
125.794	1.244270
125.895	1.267887
131.851	1.267887
131.990	1.276082
136.560	1.276082
136.691	1.174518
143.084	1.174518
143.199	1.172660
149.398	1.172660
149.675	1.290438
152.097	1.290438
152.199	1.318200
153.097	1.318200
153.190	1.303984
154.183	1.303984
154.295	1.291281
158.009	1.291281
158.091	1.305379
160.777	1.305379
160.896	1.304412
163.343	1.304412
163.398	1.240176
169.733	1.240176
169.802	1.198528
175.347	1.198528
175.493	1.373141
180.424	1.373141
180.492	1.375086
183.976	1.375086
