0.000	3.382344
0.430	3.382344
0.504	3.391390
0.871	3.391390
1.000	3.390473
1.330	3.390473
1.401	3.397421
1.767	3.397421
1.806	3.332216
4.199	3.332216
4.302	3.332535
6.225	3.332535
6.299	3.426736
8.413	3.426736
8.498	2.600826
11.760	2.600826
11.802	2.183951
14.926	2.183951
15.005	1.899975
18.853	1.899975
18.918	1.901025
22.873	1.901025
23.009	1.519549
27.839	1.519549
28.116	1.563428
32.961	1.563428
33.013	1.557406
38.337	1.557406
38.417	1.384674
43.164	1.384674
43.207	1.791693
47.329	1.791693
47.415	1.395955
52.955	1.395955
53.020	1.279702
58.557	1.279702
58.610	1.562829
63.666	1.562829
63.709	0.683567
74.520	0.683567
74.617	1.576710
75.417	1.576710
75.510	1.578120
76.310	1.578120
76.411	1.294586
77.424	1.294586
77.533	1.238361
79.754	1.238361
79.806	2.030482
81.224	2.030482
81.306	1.813230
85.303	1.813230
85.411	1.458806
91.315	1.458806
91.417	1.442811
95.621	1.442811
95.717	0.900947
104.355	0.900947
104.458	1.088771
111.628	1.088771
111.721	0.703032
121.660	0.703032
121.739	0.993615
123.007	0.993615
123.129	1.002655
124.277	1.002655
124.434	1.002724
125.738	1.002724
125.828	1.080289
127.156	1.080289
127.235	1.071639
129.961	1.071639
130.023	1.125060
132.306	1.125060
132.422	1.598961
134.231	1.598961
134.309	0.849418
142.867	0.849418
143.048	1.038301
150.218	1.038301
150.319	0.773399
153.893	0.773399
154.064	0.707185
155.895	0.707185
156.049	0.601284
157.981	0.601284
158.182	0.535546
160.756	0.535546
160.890	0.540972
163.360	0.540972
163.471	0.730789
167.782	0.730789
167.944	0.819438
171.176	0.819438
171.365	0.721317
177.475	0.721317
177.673	0.780134
183.814	0.780134
