0.000	5.659175
0.257	5.659175
0.303	5.530889
2.374	5.530889
2.497	4.981783
4.586	4.981783
4.698	5.480959
6.917	5.480959
7.000	5.144307
9.290	5.144307
9.400	5.438134
11.201	5.438134
11.301	5.311920
13.392	5.311920
13.500	5.210712
16.016	5.210712
16.102	4.825045
19.510	4.825045
19.598	4.626395
23.349	4.626395
23.400	4.595184
27.184	4.595184
27.301	4.614435
30.946	4.614435
31.000	4.617478
34.828	4.617478
34.901	4.494570
38.951	4.494570
38.999	4.718586
42.399	4.718586
42.500	3.963145
46.845	3.963145
47.093	4.045387
51.621	4.045387
51.704	4.346108
55.495	4.346108
55.598	3.838766
60.226	3.838766
60.302	4.319938
64.296	4.319938
64.398	4.622715
67.928	4.622715
68.003	5.146838
71.386	5.146838
71.501	5.028876
75.035	5.028876
75.104	5.278438
78.202	5.278438
78.301	5.372948
81.557	5.372948
81.791	5.228764
85.012	5.228764
85.101	5.302906
88.715	5.302906
88.798	5.535573
91.648	5.535573
91.700	4.664548
95.361	4.664548
95.402	4.705931
99.081	4.705931
99.200	5.049446
102.548	5.049446
102.600	5.135331
105.946	5.135331
106.001	4.387633
109.996	4.387633
110.103	4.623222
114.060	4.623222
114.292	4.118290
118.775	4.118290
118.901	4.508829
122.705	4.508829
122.802	4.849463
125.969	4.849463
126.002	5.194961
129.309	5.194961
129.403	5.073094
132.768	5.073094
132.903	5.042279
136.308	5.042279
136.401	5.036706
139.750	5.036706
139.802	5.073024
143.247	5.073024
143.303	4.546177
147.037	4.546177
147.293	4.729040
151.047	4.729040
151.104	4.986682
154.513	4.986682
154.603	4.788715
158.356	4.788715
158.400	4.158261
162.173	4.158261
162.303	4.550039
166.092	4.550039
166.203	4.687072
168.650	4.687072
