0.000	1.838695
0.791	1.838695
0.903	1.854903
1.574	1.854903
1.706	1.861657
2.307	1.861657
2.406	1.855904
3.076	1.855904
3.208	1.826116
5.011	1.826116
5.110	2.019686
8.283	2.019686
8.392	3.849160
10.274	3.849160
10.386	3.645851
12.713	3.645851
12.793	4.887295
14.189	4.887295
14.286	5.099503
17.689	5.099503
17.789	5.335433
21.048	5.335433
21.085	6.325542
23.744	6.325542
23.786	6.411209
26.543	6.411209
26.586	4.898549
30.302	4.898549
30.386	6.575079
32.826	6.575079
32.885	6.855041
35.397	6.855041
35.487	5.678088
38.713	5.678088
38.977	6.520022
41.504	6.520022
41.585	6.402093
44.360	6.402093
44.483	5.832938
47.441	5.832938
47.486	4.007413
51.558	4.007413
51.590	3.840263
56.124	3.840263
56.190	3.751752
60.927	3.751752
60.992	3.760083
65.341	3.760083
65.389	4.545160
69.238	4.545160
69.288	4.195777
73.302	4.195777
73.580	4.941904
77.458	4.941904
77.586	4.707963
80.937	4.707963
80.991	4.520093
84.769	4.520093
84.890	4.693174
88.579	4.693174
88.687	5.041916
92.040	5.041916
92.091	4.036367
96.348	4.036367
96.393	3.457998
101.462	3.457998
101.586	5.792935
104.744	5.792935
104.788	4.001365
109.402	4.001365
109.683	3.268213
114.931	3.268213
114.994	3.197636
119.797	3.197636
119.893	3.504638
124.795	3.504638
124.889	4.355948
128.808	4.355948
128.889	4.537252
132.673	4.537252
132.789	4.703828
136.375	4.703828
136.488	4.899514
140.055	4.899514
140.087	4.616651
143.764	4.616651
143.890	4.375848
147.947	4.375848
148.180	4.342171
152.095	4.342171
152.190	4.046847
156.631	4.046847
156.694	4.175970
160.451	4.175970
160.489	4.215182
164.579	4.215182
164.690	4.252601
167.387	4.252601
