0.000	2.796938
0.520	2.796938
0.599	2.815928
1.041	2.815928
1.097	2.811196
1.495	2.811196
1.605	2.765678
2.711	2.765678
2.802	3.052830
5.414	3.052830
5.495	4.110625
7.054	4.110625
7.095	2.603925
9.877	2.603925
9.996	3.799326
12.229	3.799326
12.299	3.713584
16.727	3.713584
16.798	3.635786
21.571	3.635786
21.698	3.387527
26.831	3.387527
26.893	4.107354
30.988	4.107354
31.095	4.233702
35.270	4.233702
35.392	4.918403
39.093	4.918403
39.193	4.919715
42.454	4.919715
42.491	4.764766
46.105	4.764766
46.383	4.694391
50.285	4.694391
50.394	4.620330
53.960	4.620330
53.992	4.487448
57.951	4.487448
57.994	4.523815
61.808	4.523815
61.891	5.144446
65.063	5.144446
65.092	5.145317
68.476	5.145317
68.595	5.140887
72.052	5.140887
72.092	5.142327
75.272	5.142327
75.391	5.116794
78.810	5.116794
79.086	4.814708
82.584	4.814708
82.693	4.820097
86.669	4.820097
86.793	5.038768
89.924	5.038768
89.992	5.108260
93.335	5.108260
93.393	5.102599
96.786	5.102599
96.892	5.066091
100.229	5.066091
100.293	5.062704
103.687	5.062704
103.792	4.879898
107.384	4.879898
107.494	4.821847
111.288	4.821847
111.586	4.413650
115.769	4.413650
115.896	4.175167
120.004	4.175167
120.093	4.140806
123.802	4.140806
123.896	3.422940
128.915	3.422940
128.998	3.421034
133.988	3.421034
134.099	3.842650
138.567	3.842650
138.695	4.065541
142.844	4.065541
142.896	4.221393
147.036	4.221393
147.094	4.536458
150.836	4.536458
151.086	4.437095
155.087	4.437095
155.198	3.637834
159.871	3.637834
159.997	3.637330
164.938	3.637330
164.999	3.681164
169.261	3.681164
169.298	3.708345
173.947	3.708345
173.997	3.714140
177.085	3.714140
