0.000	3.036342
0.479	3.036342
0.600	3.043130
1.009	3.043130
1.106	2.988814
2.045	2.988814
2.097	2.984234
3.122	2.984234
3.206	2.975370
5.886	2.975370
6.004	2.982068
8.153	2.982068
8.204	2.977443
10.637	2.977443
10.704	2.865213
13.665	2.865213
13.705	2.776827
16.162	2.776827
16.201	2.623288
18.988	2.623288
19.105	2.611515
21.984	2.611515
22.102	2.599867
24.925	2.599867
25.196	2.599454
28.110	2.599454
28.206	2.575041
31.426	2.575041
31.502	2.576655
34.053	2.576655
34.102	2.576888
36.968	2.576888
37.007	2.519085
40.077	2.519085
40.208	2.503785
43.038	2.503785
43.104	2.526107
46.232	2.526107
46.307	2.632718
49.114	2.632718
49.203	2.634958
51.910	2.634958
52.012	2.604211
58.698	2.604211
58.809	2.568215
65.729	2.568215
65.806	2.510763
72.319	2.510763
72.406	2.681122
78.931	2.681122
79.005	2.581126
85.530	2.581126
85.607	2.389316
93.628	2.389316
93.706	2.241528
96.412	2.241528
96.506	2.248594
99.967	2.248594
100.006	2.347110
103.332	2.347110
103.407	2.347139
106.384	2.347139
106.504	2.348700
109.755	2.348700
109.802	2.637056
112.487	2.637056
112.604	2.631914
115.751	2.631914
115.808	2.627544
118.932	2.627544
119.192	2.611181
122.084	2.611181
122.202	2.611597
124.435	2.611597
124.508	2.516319
127.492	2.516319
127.607	2.249867
130.838	2.249867
130.909	2.250489
134.217	2.250489
134.306	2.250934
137.357	2.250934
137.408	2.249051
141.054	2.249051
141.105	2.172194
144.369	2.172194
144.412	1.877084
148.563	1.877084
148.802	2.350475
152.066	2.350475
152.106	2.570007
155.163	2.570007
155.208	2.633728
161.165	2.633728
161.210	2.634892
167.753	2.634892
167.816	2.304916
172.792	2.304916
