0.000	1.499390
0.970	1.499390
1.107	1.512321
1.930	1.512321
2.003	1.511968
2.743	1.511968
2.808	1.510882
3.631	1.510882
3.704	1.502915
4.574	1.502915
4.704	1.512443
5.372	1.512443
5.510	1.152788
11.794	1.152788
11.916	1.221759
18.860	1.221759
19.001	1.041469
25.552	1.041469
25.608	1.180353
31.802	1.180353
31.949	0.834375
40.960	0.834375
41.197	1.221099
42.220	1.221099
42.311	1.194028
43.388	1.194028
43.509	1.194691
44.713	1.194691
44.825	0.585299
49.432	0.585299
49.570	0.576942
54.648	0.576942
54.698	1.649529
55.394	1.649529
55.505	1.655121
56.233	1.655121
56.308	0.947495
61.705	0.947495
61.833	0.969440
69.456	0.969440
69.500	0.853312
77.859	0.853312
77.954	0.625308
79.973	0.625308
80.148	0.625377
82.245	0.625377
82.362	1.474206
83.109	1.474206
83.210	1.454810
84.017	1.454810
84.110	1.242881
86.554	1.242881
86.622	1.076224
89.787	1.076224
89.913	1.283266
92.950	1.283266
93.012	0.788090
102.887	0.788090
103.008	0.895137
111.729	0.895137
111.855	0.563728
114.089	0.563728
114.260	0.558716
116.515	0.558716
116.665	0.563411
118.708	0.563411
118.856	1.109035
120.035	1.109035
120.106	1.512113
122.228	1.512113
122.307	1.250551
124.643	1.250551
124.892	1.205145
129.731	1.205145
129.814	1.231944
135.909	1.231944
136.020	1.292553
141.644	1.292553
141.708	1.113130
148.396	1.113130
148.505	1.415324
150.458	1.415324
150.508	0.802824
160.722	0.802824
160.819	0.989506
161.993	0.989506
162.129	1.021108
163.479	1.021108
163.596	1.669402
165.508	1.669402
165.802	0.785808
175.800	0.785808
175.975	0.500220
184.589	0.500220
184.701	1.864898
185.209	1.864898
185.301	1.851876
185.786	1.851876
