0.000	1.612426
0.902	1.612426
0.999	1.622738
1.766	1.622738
1.902	1.621530
2.592	1.621530
2.706	1.758778
3.413	1.758778
3.488	3.405042
3.872	3.405042
3.991	2.765845
6.308	2.765845
6.385	3.824773
8.279	3.824773
8.384	3.913236
10.552	3.913236
10.583	4.105093
12.245	4.105093
12.284	4.663695
16.005	4.663695
16.081	5.846730
19.055	5.846730
19.083	5.159391
22.343	5.159391
22.385	3.885624
26.934	3.885624
26.988	2.955514
33.147	2.955514
33.184	2.491566
39.623	2.491566
39.700	2.428411
46.791	2.428411
46.894	1.988009
56.108	1.988009
56.209	1.562450
60.744	1.562450
60.797	2.397350
64.093	2.397350
64.197	2.038069
67.823	2.038069
67.898	2.021778
71.426	2.021778
71.495	2.035655
75.249	2.035655
75.293	1.951174
79.262	1.951174
79.404	1.995264
82.909	1.995264
82.996	2.298819
86.121	2.298819
86.383	2.549237
89.226	2.549237
89.289	3.468704
91.772	3.468704
91.889	3.634258
93.558	3.634258
93.583	3.371917
95.891	3.371917
95.990	3.220498
98.414	3.220498
98.492	3.108288
100.740	3.108288
100.797	2.520008
103.827	2.520008
103.889	3.438803
105.948	3.438803
105.987	3.741888
110.876	3.741888
110.989	4.806638
114.830	4.806638
114.885	4.291114
118.882	4.291114
118.990	3.238087
123.733	3.238087
123.790	2.866634
129.783	2.866634
129.898	2.480884
136.779	2.480884
136.893	2.632065
143.416	2.632065
143.484	4.586169
147.162	4.586169
147.479	3.183926
152.968	3.183926
153.093	2.046465
161.388	2.046465
161.506	2.387918
164.769	2.387918
164.891	2.591000
167.852	2.591000
167.897	2.549160
170.979	2.549160
171.096	2.212330
174.100	2.212330
174.199	2.168789
177.321	2.168789
177.393	2.256618
179.516	2.256618
