0.000	0.437022
3.328	0.437022
3.414	0.961112
4.709	0.961112
4.809	0.632479
6.578	0.632479
6.816	0.356189
10.307	0.356189
10.512	0.353484
14.211	0.353484
14.414	0.601018
16.095	0.601018
16.221	0.784619
17.784	0.784619
17.923	0.779592
19.707	0.779592
19.832	0.532779
22.095	0.532779
22.271	0.493280
24.527	0.493280
24.677	0.479594
27.043	0.479594
27.329	0.477882
29.943	0.477882
30.095	0.574515
38.788	0.574515
38.981	0.542504
54.265	0.542504
54.446	0.484396
56.759	0.484396
56.988	0.429877
59.562	0.429877
59.790	0.431444
62.451	0.431444
62.593	0.495447
65.025	0.495447
65.167	0.514214
67.740	0.514214
67.883	0.541224
73.067	0.541224
73.415	0.599510
75.519	0.599510
75.640	0.600046
77.744	0.600046
77.845	0.614822
79.978	0.614822
80.153	0.617283
81.937	0.617283
82.035	0.610521
83.958	0.610521
84.154	0.988366
85.400	0.988366
85.477	1.636480
90.740	1.636480
90.800	1.243710
95.677	1.243710
95.802	1.164330
102.486	1.164330
102.585	1.391283
108.196	1.391283
108.302	1.241327
113.931	1.241327
113.986	1.043831
121.301	1.043831
121.425	0.803142
130.241	0.803142
130.453	0.281254
135.102	0.281254
135.371	0.281907
140.460	0.281907
140.761	0.342612
144.495	0.342612
144.679	0.459572
146.970	0.459572
147.181	0.454045
149.366	0.454045
149.577	0.460875
152.081	0.460875
152.237	1.474113
153.051	1.474113
153.092	1.475990
153.894	1.475990
154.175	1.463114
155.060	1.463114
155.191	0.704221
159.418	0.704221
159.537	0.575549
173.075	0.575549
173.332	0.330824
177.371	0.330824
177.628	0.332083
181.484	0.332083
181.742	0.362696
184.775	0.362696
184.976	0.415330
187.257	0.415330
187.488	0.418333
189.635	0.418333
