0.000	3.817344
0.381	3.817344
0.501	3.841481
0.825	3.841481
0.904	3.787444
1.645	3.787444
1.699	3.781014
2.508	3.781014
2.603	3.729650
4.741	3.729650
4.801	2.707420
7.168	2.707420
7.207	3.086764
8.663	3.086764
8.700	3.772297
10.949	3.772297
11.003	3.269136
16.033	3.269136
16.095	4.625162
19.847	4.625162
19.896	3.860607
24.400	3.860607
24.498	4.964468
27.886	4.964468
27.995	5.623832
31.138	5.623832
31.197	5.526111
34.491	5.526111
34.597	4.888236
37.879	4.888236
37.997	4.883682
41.523	4.883682
41.812	2.059304
50.707	2.059304
50.804	3.073899
56.164	3.073899
56.212	3.793681
60.895	3.793681
61.002	3.517601
65.907	3.517601
65.999	3.712897
70.394	3.712897
70.501	3.633504
75.293	3.633504
75.397	4.617316
79.246	4.617316
79.297	4.476485
82.950	4.476485
82.999	4.199309
87.165	4.199309
87.391	4.201010
91.400	4.201010
91.498	4.303774
95.951	4.303774
95.998	4.348507
99.626	4.348507
99.701	4.345270
103.631	4.345270
103.701	4.635373
107.436	4.635373
107.499	4.635466
111.146	4.635466
111.198	4.546921
114.977	4.546921
115.097	4.393131
119.087	4.393131
119.200	4.391284
123.366	4.391284
123.689	4.932486
127.432	4.932486
127.496	5.133668
130.837	5.133668
130.896	5.100713
133.907	5.100713
133.996	4.608298
137.724	4.608298
137.799	4.612526
141.500	4.612526
141.597	3.806865
146.107	3.806865
146.200	3.361484
151.218	3.361484
151.302	3.362172
156.500	3.362172
156.602	4.007418
160.838	4.007418
161.091	4.238972
165.279	4.238972
165.399	4.257350
169.392	4.257350
169.500	4.284159
173.695	4.284159
173.800	4.551529
177.247	4.551529
177.297	4.878352
180.831	4.878352
180.896	4.884695
183.244	4.884695
