0.000	0.500485
2.906	0.500485
3.124	0.504516
5.591	0.504516
5.712	0.503762
7.933	0.503762
8.126	0.511500
10.557	0.511500
10.710	0.594335
12.910	0.594335
13.088	0.600661
14.770	0.600661
14.890	0.997041
16.120	0.997041
16.262	1.130725
17.492	1.130725
17.557	1.112251
18.641	1.112251
18.773	1.317079
24.324	1.317079
24.436	2.304890
27.698	2.304890
27.729	1.907335
31.577	1.907335
31.645	1.527179
36.605	1.527179
36.743	0.917216
45.783	0.917216
45.884	0.623629
56.424	0.623629
56.582	0.763633
58.031	0.763633
58.175	0.763854
59.678	0.763854
59.775	1.007465
60.971	1.007465
61.055	1.151499
62.204	1.151499
62.368	1.126336
64.859	1.126336
64.970	1.024671
69.668	1.024671
69.772	0.921149
73.245	0.921149
73.356	1.186282
76.066	1.186282
76.156	1.626372
80.456	1.626372
80.527	2.934562
82.975	2.934562
83.036	1.271711
88.735	1.271711
88.857	1.230047
95.859	1.230047
95.939	1.129951
101.307	1.129951
101.473	0.880460
110.312	0.880460
110.437	2.117641
111.000	2.117641
111.034	2.078132
112.413	2.078132
112.536	2.023105
114.119	2.023105
114.238	2.807492
116.760	2.807492
116.826	2.698053
118.813	2.698053
118.938	0.801371
129.181	0.801371
129.282	1.000336
136.831	1.000336
136.931	3.153973
138.780	3.153973
138.822	4.901238
140.354	4.901238
140.424	4.400315
142.076	4.400315
142.126	1.177946
148.446	1.177946
148.736	1.701164
152.773	1.701164
152.841	1.812164
157.366	1.812164
157.441	1.519837
162.106	1.519837
162.249	1.229375
168.587	1.229375
168.660	1.163122
175.256	1.163122
175.353	1.329505
179.196	1.329505
179.249	0.906142
180.463	0.906142
180.572	0.897979
181.627	0.897979
181.764	0.889888
184.065	0.889888
