0.000	2.708395
0.537	2.708395
0.607	2.717555
1.065	2.717555
1.109	2.672853
2.159	2.672853
2.200	2.671476
3.345	2.671476
3.398	2.668143
4.632	2.668143
4.707	2.787501
7.006	2.787501
7.099	2.788345
9.697	2.788345
9.796	2.692446
12.947	2.692446
13.003	2.698839
15.531	2.698839
15.600	2.658583
18.350	2.658583
18.397	2.716240
21.165	2.716240
21.202	2.664038
23.957	2.664038
24.001	2.655964
26.853	2.655964
27.087	2.671273
30.191	2.671273
30.300	2.661153
32.770	2.661153
32.903	2.686825
39.312	2.686825
39.396	2.707288
46.162	2.707288
46.202	2.693053
52.320	2.693053
52.397	2.653990
59.091	2.653990
59.203	2.689188
65.619	2.689188
65.698	2.662889
71.826	2.662889
71.901	2.707955
74.723	2.707955
74.802	2.671296
76.768	2.671296
76.802	2.683576
79.408	2.683576
79.499	2.696625
82.163	2.696625
82.198	2.677311
84.905	2.677311
84.998	2.667325
88.227	2.667325
88.297	2.688642
90.553	2.688642
90.596	2.682656
93.497	2.682656
93.597	2.705888
96.482	2.705888
96.600	2.692652
99.195	2.692652
99.492	2.730910
102.288	2.730910
102.395	2.728515
104.990	2.728515
105.098	2.694415
108.172	2.694415
108.301	2.667962
115.221	2.667962
115.299	2.699761
121.652	2.699761
121.704	2.673790
127.448	2.673790
127.502	2.706749
133.849	2.706749
133.900	2.640111
140.366	2.640111
140.503	2.685167
146.897	2.685167
147.192	2.606300
149.827	2.606300
149.900	2.604841
153.048	2.604841
153.097	2.727988
155.696	2.727988
155.803	2.698918
158.690	2.698918
158.800	2.645501
161.700	2.645501
161.802	2.647073
164.770	2.647073
164.899	2.434374
167.629	2.434374
167.702	2.408737
170.513	2.408737
170.599	2.546943
172.480	2.546943
